user_id,income,total_spending,savings_investment,spending_behavior_class,is_budget_tracker_user,spending_food,spending_transport,spending_bills,spending_entertainment,spending_shopping,spending_education,spending_other
2831,30000000,9037000,20963000,savings_oriented,0,1772000,1569000,1869000,805000,1870000,676000,476000
2832,9000000,3888000,5112000,savings_oriented,1,674000,79000,682000,402000,964000,409000,678000
2833,34000000,25606000,8394000,high_spender,0,1374000,5614000,5079000,6953000,1858000,3471000,1257000
2834,23000000,9697000,13303000,savings_oriented,0,1605000,1404000,1618000,840000,1492000,1151000,1587000
2835,31000000,26343000,4657000,high_spender,0,4539000,3827000,151000,6415000,3859000,1485000,6067000
2836,12000000,6700000,5300000,balanced,1,1116000,1439000,925000,226000,386000,1312000,1296000
2837,5000000,3443000,1557000,balanced,1,424000,694000,639000,584000,369000,88000,645000
2838,41000000,30953000,10047000,high_spender,1,1267000,4108000,6447000,8261000,4924000,2691000,3255000
2839,35000000,17466000,17534000,savings_oriented,0,4124000,1382000,325000,882000,5783000,3581000,1389000
2840,41000000,34529000,6471000,high_spender,0,1374000,3934000,10243000,6952000,7030000,2263000,2733000
2841,16000000,9206000,6794000,balanced,0,1888000,814000,732000,1037000,2027000,1531000,1177000
2842,34000000,18600000,15400000,balanced,1,29000,2306000,2740000,2159000,2907000,4457000,4002000
2843,46000000,25402000,20598000,balanced,0,1531000,2692000,2339000,4670000,384000,7556000,6230000
2844,23000000,10773000,12227000,savings_oriented,0,1236000,1029000,3681000,2013000,269000,425000,2120000
2845,40000000,36418000,3582000,high_spender,0,8492000,5464000,1172000,4562000,7879000,6624000,2225000
2846,48000000,32459000,15541000,balanced,1,6121000,3014000,7331000,7576000,629000,1108000,6680000
2847,28000000,10294000,17706000,savings_oriented,0,2450000,1761000,997000,231000,2252000,1198000,1405000
2848,50000000,33321000,16679000,balanced,0,203000,6687000,7953000,100000,7453000,3442000,7483000
2849,6000000,5859000,141000,high_spender,1,631000,1287000,959000,836000,1170000,400000,576000
2850,44000000,28672000,15328000,balanced,1,3598000,6130000,5057000,3896000,4722000,69000,5200000
2851,35000000,29996000,5004000,high_spender,0,5380000,2086000,2453000,2897000,1563000,7370000,8247000
2852,26000000,14781000,11219000,balanced,0,3182000,996000,1778000,3118000,2746000,207000,2754000
2853,38000000,24296000,13704000,balanced,1,3955000,4605000,1371000,4130000,4527000,5348000,360000
2854,27000000,8137000,18863000,savings_oriented,0,1654000,168000,524000,1665000,1360000,1246000,1520000
2855,7000000,2341000,4659000,savings_oriented,1,202000,407000,293000,337000,478000,85000,539000
2856,37000000,35813000,1187000,high_spender,0,7632000,216000,6266000,831000,3497000,7595000,9776000
2857,5000000,3384000,1616000,balanced,0,713000,774000,422000,367000,595000,467000,46000
2858,40000000,24649000,15351000,balanced,1,1527000,1098000,4631000,5486000,4703000,3511000,3693000
2859,50000000,24623000,25377000,savings_oriented,1,5030000,3035000,4887000,4703000,2873000,109000,3986000
2860,47000000,28219000,18781000,balanced,1,2898000,4940000,6773000,1836000,1695000,7065000,3012000
2861,14000000,12857000,1143000,high_spender,0,2517000,1700000,1232000,452000,3480000,1506000,1970000
2862,30000000,11614000,18386000,savings_oriented,0,1610000,1594000,358000,2240000,2206000,2042000,1564000
2863,10000000,5871000,4129000,balanced,0,769000,700000,1267000,688000,1284000,808000,355000
2864,20000000,15295000,4705000,high_spender,0,788000,2478000,661000,4799000,2527000,2704000,1338000
2865,21000000,7343000,13657000,savings_oriented,0,909000,1432000,1539000,119000,1071000,429000,1844000
2866,42000000,40397000,1603000,high_spender,0,4174000,5899000,3919000,5764000,6163000,5335000,9143000
2867,42000000,38326000,3674000,high_spender,1,529000,4954000,6768000,6912000,6915000,2736000,9512000
2868,45000000,29645000,15355000,balanced,1,2709000,4003000,7729000,4218000,2668000,4980000,3338000
2869,5000000,3220000,1780000,balanced,0,713000,175000,555000,118000,520000,981000,158000
2870,7000000,5775000,1225000,high_spender,0,464000,838000,403000,1189000,771000,1283000,827000
2871,14000000,11360000,2640000,high_spender,1,2214000,766000,2161000,2181000,1632000,751000,1655000
2872,8000000,7562000,438000,high_spender,0,619000,1072000,208000,2315000,598000,529000,2221000
2873,7000000,2350000,4650000,savings_oriented,0,480000,387000,349000,388000,411000,131000,204000
2874,15000000,7861000,7139000,balanced,1,633000,2222000,668000,631000,1475000,315000,1917000
2875,11000000,5198000,5802000,savings_oriented,0,117000,94000,1224000,956000,812000,1182000,813000
2876,28000000,20797000,7203000,high_spender,1,2277000,93000,6601000,6542000,4367000,350000,567000
2877,26000000,15246000,10754000,balanced,0,1125000,398000,2669000,3927000,2434000,108000,4585000
2878,38000000,30512000,7488000,high_spender,0,2822000,7492000,2831000,3222000,6760000,3568000,3817000
2879,39000000,15787000,23213000,savings_oriented,0,3198000,800000,1968000,3391000,2311000,2569000,1550000
2880,11000000,6398000,4602000,balanced,0,519000,1178000,743000,220000,1096000,1527000,1115000
2881,24000000,16084000,7916000,balanced,0,3049000,3421000,1919000,1939000,5575000,146000,35000
2882,20000000,15936000,4064000,high_spender,1,5062000,2321000,1415000,2379000,24000,1576000,3159000
2883,16000000,7912000,8088000,savings_oriented,1,1690000,683000,1136000,1481000,977000,499000,1446000
2884,32000000,31515000,485000,high_spender,0,6765000,7866000,613000,1620000,6090000,3849000,4712000
2885,42000000,17296000,24704000,savings_oriented,1,6294000,9000,1662000,33000,6645000,589000,2064000
2886,17000000,12097000,4903000,high_spender,0,532000,2655000,2198000,573000,1017000,2967000,2155000
2887,15000000,4733000,10267000,savings_oriented,1,885000,565000,560000,182000,590000,907000,1044000
2888,32000000,18988000,13012000,balanced,0,5533000,3164000,2161000,4243000,3722000,113000,52000
2889,20000000,10060000,9940000,balanced,1,981000,1432000,1400000,2183000,1741000,507000,1816000
2890,22000000,12907000,9093000,balanced,1,1224000,1859000,907000,1799000,2541000,1268000,3309000
2891,46000000,16692000,29308000,savings_oriented,1,708000,3624000,2908000,1120000,2946000,2464000,2922000
2892,32000000,13239000,18761000,savings_oriented,1,688000,488000,3446000,332000,2676000,4789000,820000
2893,19000000,16616000,2384000,high_spender,1,2159000,3286000,3776000,1992000,1667000,1761000,1975000
2894,20000000,10435000,9565000,balanced,0,2234000,3054000,1454000,637000,850000,1625000,581000
2895,18000000,16359000,1641000,high_spender,0,520000,3062000,3762000,1821000,2518000,1244000,3432000
2896,38000000,29062000,8938000,high_spender,0,4985000,4829000,2471000,6796000,5839000,2277000,1865000
2897,20000000,15984000,4016000,high_spender,1,159000,2169000,4149000,1418000,2789000,462000,4838000
2898,9000000,6510000,2490000,high_spender,1,1702000,59000,1394000,466000,858000,1030000,1001000
2899,11000000,5612000,5388000,balanced,0,1670000,853000,325000,192000,1651000,609000,312000
2900,37000000,24220000,12780000,balanced,0,6020000,1534000,4791000,223000,3708000,6900000,1044000
2901,11000000,10086000,914000,high_spender,0,1977000,2529000,2284000,741000,151000,1870000,534000
2902,36000000,28501000,7499000,high_spender,0,6209000,2794000,6778000,7820000,1975000,1363000,1562000
2903,7000000,2681000,4319000,savings_oriented,0,558000,220000,246000,199000,459000,749000,250000
2904,42000000,12970000,29030000,savings_oriented,1,2819000,2079000,2007000,2664000,2828000,414000,159000
2905,10000000,8774000,1226000,high_spender,1,1500000,1355000,1538000,1795000,1314000,1268000,4000
2906,16000000,6609000,9391000,savings_oriented,1,506000,1065000,1002000,513000,1527000,1217000,779000
2907,12000000,11890000,110000,high_spender,1,1803000,693000,1341000,2662000,2510000,1740000,1141000
2908,46000000,29744000,16256000,balanced,1,6331000,2656000,4028000,3624000,3886000,5207000,4012000
2909,35000000,15064000,19936000,savings_oriented,0,3740000,3384000,822000,593000,133000,3817000,2575000
2910,37000000,35115000,1885000,high_spender,1,60000,10738000,10571000,454000,4578000,8225000,489000
2911,27000000,11190000,15810000,savings_oriented,0,2287000,433000,1078000,2686000,2354000,35000,2317000
2912,6000000,2939000,3061000,savings_oriented,0,30000,24000,365000,242000,1015000,642000,621000
2913,38000000,11854000,26146000,savings_oriented,0,1939000,1178000,2618000,3095000,1312000,989000,723000
2914,8000000,3772000,4228000,savings_oriented,0,372000,267000,1180000,508000,107000,1043000,295000
2915,29000000,12094000,16906000,savings_oriented,1,2660000,2730000,2294000,2480000,979000,493000,458000
2916,6000000,5858000,142000,high_spender,0,1188000,1115000,458000,1166000,495000,1046000,390000
2917,19000000,16710000,2290000,high_spender,1,2039000,1707000,748000,3565000,4880000,1004000,2767000
2918,50000000,16439000,33561000,savings_oriented,1,983000,4200000,3395000,1949000,1216000,4101000,595000
2919,20000000,6003000,13997000,savings_oriented,0,723000,1411000,450000,255000,149000,872000,2143000
2920,30000000,12719000,17281000,savings_oriented,1,2186000,2064000,2169000,1796000,336000,1867000,2301000
2921,34000000,29721000,4279000,high_spender,1,1190000,6851000,5580000,5617000,4971000,3882000,1630000
2922,47000000,26420000,20580000,balanced,0,4424000,3249000,5391000,3014000,3732000,1456000,5154000
2923,14000000,5645000,8355000,savings_oriented,1,934000,171000,13000,604000,1356000,1393000,1174000
2924,33000000,23854000,9146000,high_spender,0,4179000,1849000,171000,2968000,4972000,5238000,4477000
2925,11000000,9997000,1003000,high_spender,1,2303000,2001000,380000,2270000,957000,1517000,569000
2926,44000000,27014000,16986000,balanced,1,4734000,4254000,5099000,578000,3148000,5127000,4074000
2927,18000000,17626000,374000,high_spender,0,4228000,1733000,2343000,960000,2997000,740000,4625000
2928,12000000,6751000,5249000,balanced,0,2190000,178000,122000,1232000,1453000,720000,856000
2929,16000000,15745000,255000,high_spender,1,1008000,3542000,4145000,218000,2925000,1929000,1978000
2930,30000000,14435000,15565000,savings_oriented,0,3504000,290000,2129000,1441000,3436000,2020000,1615000
2931,5000000,4789000,211000,high_spender,0,835000,1067000,869000,304000,384000,361000,969000
2932,36000000,30833000,5167000,high_spender,0,8425000,5251000,1926000,6307000,2179000,4096000,2649000
2933,23000000,17887000,5113000,high_spender,0,245000,5001000,1446000,69000,2993000,2725000,5408000
2934,21000000,9576000,11424000,savings_oriented,0,335000,1344000,1781000,1838000,1629000,1561000,1088000
2935,43000000,36533000,6467000,high_spender,1,7182000,4270000,8905000,1110000,4418000,8125000,2523000
2936,46000000,20399000,25601000,savings_oriented,1,4553000,1386000,590000,1111000,4358000,5757000,2644000
2937,25000000,10111000,14889000,savings_oriented,1,2142000,572000,1073000,1776000,819000,1979000,1750000
2938,6000000,4631000,1369000,high_spender,0,2000,347000,664000,891000,705000,830000,1192000
2939,10000000,7857000,2143000,high_spender,1,1206000,512000,1027000,801000,1679000,840000,1792000
2940,7000000,5440000,1560000,high_spender,0,51000,388000,762000,976000,1236000,1193000,834000
2941,23000000,18665000,4335000,high_spender,1,298000,1705000,47000,2199000,2914000,3260000,8242000
2942,8000000,6006000,1994000,high_spender,1,2196000,715000,883000,724000,1240000,157000,91000
2943,18000000,16191000,1809000,high_spender,0,4578000,981000,1712000,5724000,1628000,940000,628000
2944,22000000,14908000,7092000,balanced,0,1279000,2460000,2640000,2822000,1432000,1395000,2880000
2945,6000000,5946000,54000,high_spender,1,1260000,103000,983000,190000,702000,1420000,1288000
2946,50000000,47988000,2012000,high_spender,0,7017000,7734000,6606000,2325000,7936000,5948000,10422000
2947,16000000,11127000,4873000,balanced,1,1579000,658000,1554000,2093000,2254000,1273000,1716000
2948,31000000,30541000,459000,high_spender,0,3260000,4711000,3820000,5463000,5335000,7915000,37000
2949,30000000,19120000,10880000,balanced,0,1922000,2305000,4782000,1000,3686000,1669000,4755000
2950,45000000,27124000,17876000,balanced,0,12770000,4177000,3311000,2655000,86000,3325000,800000
2951,41000000,36098000,4902000,high_spender,1,4646000,2878000,5395000,6290000,3104000,5121000,8664000
2952,9000000,4017000,4983000,savings_oriented,1,958000,1319000,383000,30000,210000,108000,1009000
2953,5000000,3014000,1986000,balanced,0,924000,520000,705000,621000,134000,90000,20000
2954,48000000,31864000,16136000,balanced,0,2695000,505000,9591000,2806000,6968000,7743000,1556000
2955,43000000,34856000,8144000,high_spender,1,5717000,2558000,2896000,8578000,9363000,1351000,4393000
2956,47000000,42655000,4345000,high_spender,0,352000,3980000,7519000,8812000,1817000,10532000,9643000
2957,18000000,7340000,10660000,savings_oriented,0,1022000,1675000,107000,410000,1877000,588000,1661000
2958,41000000,20682000,20318000,balanced,1,4314000,2737000,4199000,1343000,2559000,2206000,3324000
2959,17000000,14980000,2020000,high_spender,0,2547000,887000,476000,659000,3315000,4827000,2269000
2960,32000000,30723000,1277000,high_spender,0,5407000,6406000,3203000,7241000,271000,2629000,5566000
2961,34000000,18432000,15568000,balanced,1,1611000,538000,3310000,5514000,5672000,1674000,113000
2962,35000000,17404000,17596000,savings_oriented,1,5465000,3275000,4196000,538000,947000,1617000,1366000
2963,18000000,13565000,4435000,high_spender,0,3156000,3971000,2926000,1364000,187000,164000,1797000
2964,25000000,15287000,9713000,balanced,0,2710000,1721000,2271000,2186000,822000,3355000,2222000
2965,28000000,10856000,17144000,savings_oriented,1,1578000,2588000,1596000,931000,1083000,535000,2545000
2966,31000000,20916000,10084000,balanced,0,4504000,1768000,3911000,677000,2408000,4201000,3447000
2967,48000000,46535000,1465000,high_spender,0,760000,7410000,7104000,7902000,9023000,9916000,4420000
2968,23000000,15170000,7830000,balanced,0,3006000,2550000,2669000,3617000,150000,2901000,277000
2969,40000000,39692000,308000,high_spender,1,2300000,4124000,8039000,1323000,9958000,11742000,2206000
2970,9000000,7754000,1246000,high_spender,0,3867000,237000,16000,987000,791000,287000,1569000
2971,13000000,8320000,4680000,balanced,0,2818000,1564000,156000,780000,1906000,622000,474000
2972,43000000,13468000,29532000,savings_oriented,1,2396000,2662000,3422000,2985000,88000,774000,1141000
2973,7000000,4259000,2741000,balanced,1,961000,790000,750000,493000,293000,749000,223000
2974,35000000,29901000,5099000,high_spender,1,2603000,4256000,389000,8680000,4761000,2793000,6419000
2975,38000000,20922000,17078000,balanced,0,4067000,2629000,2324000,2507000,3834000,3587000,1974000
2976,17000000,15369000,1631000,high_spender,0,635000,2427000,1750000,2441000,4136000,13000,3967000
2977,17000000,11549000,5451000,balanced,0,4000,2096000,1580000,948000,2960000,997000,2964000
2978,21000000,20572000,428000,high_spender,0,1216000,4949000,4045000,5471000,1702000,697000,2492000
2979,31000000,10125000,20875000,savings_oriented,0,2670000,1545000,989000,592000,1098000,369000,2862000
2980,9000000,4801000,4199000,balanced,1,726000,444000,902000,604000,604000,889000,632000
2981,26000000,8433000,17567000,savings_oriented,1,2548000,113000,536000,1710000,2557000,659000,310000
2982,50000000,26104000,23896000,balanced,0,5085000,4594000,1089000,274000,5708000,3926000,5428000
2983,7000000,4253000,2747000,balanced,0,32000,738000,857000,1386000,815000,246000,179000
2984,49000000,42783000,6217000,high_spender,1,766000,7784000,2230000,5115000,8539000,7862000,10487000
2985,26000000,13656000,12344000,balanced,0,3341000,999000,1945000,1595000,381000,2280000,3115000
2986,7000000,5713000,1287000,high_spender,1,2030000,365000,124000,1123000,1526000,437000,108000
2987,18000000,14409000,3591000,high_spender,1,1351000,2869000,2356000,689000,2717000,1449000,2978000
2988,6000000,3426000,2574000,balanced,0,575000,549000,365000,562000,579000,621000,175000
2989,39000000,22842000,16158000,balanced,1,4331000,4616000,5897000,222000,1597000,4392000,1787000
2990,46000000,29871000,16129000,balanced,0,2882000,5337000,968000,8161000,4330000,4400000,3793000
2991,39000000,30904000,8096000,high_spender,0,6353000,1082000,4253000,3595000,1937000,7149000,6535000
2992,9000000,5537000,3463000,balanced,1,471000,767000,1548000,226000,302000,1798000,425000
2993,26000000,23386000,2614000,high_spender,0,1510000,576000,5548000,5725000,4352000,517000,5158000
2994,49000000,29193000,19807000,balanced,0,2096000,3742000,1484000,8624000,560000,3738000,8949000
2995,8000000,4008000,3992000,balanced,1,274000,510000,22000,931000,932000,1158000,181000
